id_suministro,id_medidor,anio_mes,energia_total_kwh,demanda_max_kw,n_registros,n_registros_error
1001973,2000000,2022-01,424.3599594125217,2.3739553862598513,744,5
1005845,2000001,2022-01,199.12475538073485,1.7474947741247013,744,14
1013497,2000002,2022-01,378.40430496155653,3.2492780399830443,744,11
1039828,2000003,2022-01,574.0387264954423,4.697031668201402,744,5
1042146,2000004,2022-01,768.4074379199949,4.397799242277721,744,12
1048635,2000005,2022-01,169.89260437053474,0.9388552935530124,744,6
1049232,2000006,2022-01,132.39059225325153,0.9700001749569348,744,3
1055138,2000007,2022-01,133.57351352536207,1.416659262723078,744,6
1062764,2000008,2022-01,165.61306478643561,0.9583733978140637,744,11
1069609,2000009,2022-01,157.94141392095827,1.130521954634234,744,8
1070773,2000010,2022-01,329.5735926484843,1.9870752280869168,744,4
1071687,2000011,2022-01,498.2849152424126,4.415675040779159,744,4
1076013,2000012,2022-01,213.6449117866407,1.1894916956592256,744,11
1085750,2000013,2022-01,526.8537501233,2.9036346553439953,744,10
1087928,2000014,2022-01,93.6812664122917,0.9043523814395548,744,7
1088866,2000015,2022-01,283.8506203249939,2.0728710266371735,744,10
1088935,2000016,2022-01,849.7843567470102,8.815044563074308,744,4
1089175,2000017,2022-01,487.229235137363,3.539620694490232,744,2
1089770,2000018,2022-01,388.8445779701078,3.4031350091049157,744,9
1091920,2000019,2022-01,773.393246033992,4.422628210346471,744,13
1094953,2000020,2022-01,266.08043948131535,1.7007271724257202,744,0
1099428,2000021,2022-01,413.21534765359206,4.376945377786769,744,2
1107955,2000022,2022-01,309.9585363397737,3.0056054007074664,744,11
1129303,2000023,2022-01,651.999190540984,6.507386980720513,744,9
1130653,2000024,2022-01,275.298508452721,2.1844174573942516,744,14
1148498,2000025,2022-01,280.8207396534281,1.5447391456521358,744,10
1154218,2000026,2022-01,891.855590054068,5.289456011482788,744,11
1155234,2000027,2022-01,347.84953181686234,2.8322492000316046,744,14
1160079,2000028,2022-01,287.48171973468277,3.0075949363798062,744,6
1168654,2000029,2022-01,105.34348476561304,0.574575094531426,744,9
1175985,2000030,2022-01,505.9944482963244,2.943972823894131,744,2
1183813,2000031,2022-01,196.82107150368603,1.4460053318068473,744,8
1195794,2000032,2022-01,762.74073062076,5.962210195517266,744,1
1209464,2000033,2022-01,154.64621101227866,1.4613756465794556,744,5
1217605,2000034,2022-01,778.1498371336027,4.8715513526683525,744,5
1233839,2000035,2022-01,347.64489826878753,3.1450826622440835,744,3
1236729,2000036,2022-01,509.322168135376,2.81347893998524,744,0
1238610,2000037,2022-01,816.0905541912173,6.1844133812638455,744,5
1239011,2000038,2022-01,678.5772977915302,6.277419234312928,744,12
1242729,2000039,2022-01,104.93206713236324,0.6431620222772276,744,2
1254477,2000040,2022-01,143.93290063375352,0.9733705382241878,744,3
1273651,2000041,2022-01,174.6430210894958,1.5621336271611885,744,2
1292302,2000042,2022-01,637.8723926014376,3.488878323023158,744,3
1293033,2000043,2022-01,411.34058421020217,2.5314238903590507,744,7
1296928,2000044,2022-01,387.5839299426662,3.8166221638433444,744,11
1297312,2000045,2022-01,829.3875112812946,8.157599980627252,744,1
1297324,2000046,2022-01,433.9581027866064,3.090116530385252,744,4
1297851,2000047,2022-01,874.1117814152705,6.742536411045813,744,13
1300467,2000048,2022-01,294.5706485311625,2.149369041626988,744,14
1304126,2000049,2022-01,88.27378310329806,0.5593551564560495,744,4
1305858,2000050,2022-01,590.9876475919324,3.857605839203256,744,5
1309197,2000051,2022-01,501.3110788101893,3.449431823297269,744,7
1309406,2000052,2022-01,233.84831424316937,1.491795966968788,744,1
1317123,2000053,2022-01,270.07569221659026,2.0246069642285827,744,7
1317800,2000054,2022-01,239.22731731229382,1.5203695876377719,744,2
1324375,2000055,2022-01,701.6941868873563,6.757753824776948,744,2
1326493,2000056,2022-01,442.52923453081166,3.82936431792364,744,14
1333405,2000057,2022-01,28842.540972993185,247.71798141164115,744,7
1346976,2000058,2022-01,242.94227434436922,2.0020968742221696,744,9
1348825,2000059,2022-01,447.274041177447,4.260510890193311,744,3
1371214,2000060,2022-01,349.04897135251673,2.8492796538999277,744,10
1378262,2000061,2022-01,20108.730740419116,149.22964969352338,744,6
1380185,2000062,2022-01,450.614885662354,4.09880335939971,744,1
1383408,2000063,2022-01,884.0990143381011,5.526046749532757,744,13
1385719,2000064,2022-01,82.65662068271375,0.5834453687632725,744,10
1386122,2000065,2022-01,302.9645509298972,1.8494451398871539,744,2
1399450,2000066,2022-01,384.85656118649246,2.3914287943704653,744,6
1399756,2000067,2022-01,490.99069744870957,3.1020394140582206,744,10
1409362,2000068,2022-01,116.74229403564335,0.8314822508996123,744,14
1415603,2000069,2022-01,24507.947808365494,145.58261833343764,744,9
1421903,2000070,2022-01,106.43715389818706,0.7268595818690363,744,10
1431993,2000071,2022-01,98.19849752543512,0.8408283479901562,744,0
1433904,2000072,2022-01,486.51479384088833,5.095684976122607,744,5
1435642,2000073,2022-01,371.8711604832559,3.1411809622924056,744,5
1448200,2000074,2022-01,767.2340508715763,7.893603641811807,744,6
1452365,2000075,2022-01,117.95197965560202,0.9714012115702981,744,10
1494103,2000076,2022-01,717.9899884360074,4.115566298165026,744,13
1494732,2000077,2022-01,389.96248829314374,3.589148255149563,744,12
1499232,2000078,2022-01,388.35380823232697,3.0764859730996386,744,3
1502475,2000079,2022-01,190.1021942516388,1.700374092537088,744,3
1511187,2000080,2022-01,35529.27946509914,269.78087997558765,744,0
1512676,2000081,2022-01,389.8742604551883,3.2828714460603674,744,2
1519034,2000082,2022-01,469.118489569931,2.718303565598852,744,2
1522068,2000083,2022-01,779.2929242645018,5.020153937131628,744,7
1524041,2000084,2022-01,322.5942929102503,2.8274321893704384,744,5
1528797,2000085,2022-01,327.4874887656311,2.015054184161999,744,4
